,age,sex,years_study,color_race,salary,civil_status,region
24320,52,woman,11.0,white,816.0,not_married,southeast
24321,20,man,9.0,white,12422.391189513477,not_married,southeast
24322,53,man,5.0,white,2040.0,not_married,southeast
24323,24,woman,11.0,white,1224.0,not_married,southeast
24324,23,woman,11.0,white,336.3999938964844,not_married,southeast
24325,57,man,5.0,black,8998.080078125,not_married,southeast
24326,24,woman,13.0,brown,12422.391189513477,not_married,southeast
24327,24,woman,11.0,brown,12422.391189513477,not_married,southeast
24328,45,man,15.0,white,44496.0,married,southeast
24329,43,woman,15.0,brown,22248.0,married,southeast
24330,58,man,5.0,black,5029.7998046875,married,southeast
24331,53,woman,8.0,brown,4980.0,married,southeast
24332,28,man,11.0,white,6427.19970703125,not_married,southeast
24333,26,woman,11.0,brown,6000.0,not_married,southeast
24334,22,man,11.0,brown,12422.391189513477,not_married,southeast
24335,55,woman,12.0,brown,12422.391189513477,not_married,southeast
24336,31,man,14.0,brown,5029.7998046875,not_married,southeast
24337,22,man,10.0,brown,12422.391189513477,not_married,southeast
24338,52,woman,13.0,black,60000.0,not_married,southeast
24339,26,man,15.0,white,5400.0,not_married,southeast
24340,36,man,15.0,white,3888.0,married,southeast
24341,31,woman,15.0,brown,12422.391189513477,married,southeast
24342,34,man,11.0,white,18000.0,married,southeast
24343,32,woman,11.0,white,7200.0,married,southeast
24344,56,woman,5.0,white,12422.391189513477,not_married,southeast
24345,45,man,15.0,brown,45942.0,not_married,southeast
24346,46,woman,15.0,brown,29700.0,not_married,southeast
24347,48,man,12.0,white,38808.0,not_married,southeast
24348,49,man,8.0,white,15840.0,married,southeast
24349,50,woman,8.0,white,12422.391189513477,married,southeast
24350,22,man,15.0,white,12422.391189513477,not_married,southeast
24351,50,man,11.0,black,3057.60009765625,not_married,southeast
24352,49,woman,11.0,black,7128.0,not_married,southeast
24353,47,man,11.0,black,12422.391189513477,not_married,southeast
24354,42,woman,15.0,black,21660.0,not_married,southeast
24355,20,man,11.0,black,450.7999877929688,not_married,southeast
24356,21,woman,11.0,black,3292.800048828125,not_married,southeast
24357,40,man,15.0,black,20520.0,married,southeast
24358,33,woman,11.0,black,6840.0,married,southeast
24359,58,woman,11.0,white,12422.391189513477,not_married,southeast
24360,31,woman,15.0,brown,7760.0,not_married,southeast
24361,41,man,11.0,white,35640.0,married,southeast
24362,36,woman,15.0,brown,11880.0,married,southeast
24363,21,man,11.0,black,23760.0,married,southeast
24364,26,woman,10.0,white,12422.391189513477,married,southeast
24365,59,woman,8.0,white,12422.391189513477,not_married,southeast
24366,35,woman,11.0,white,9120.0,married,southeast
24367,35,man,15.0,white,11400.0,married,southeast
24368,29,woman,11.0,white,12422.391189513477,married,southeast
24369,32,man,15.0,brown,37800.0,married,southeast
24370,34,man,11.0,white,11400.0,married,southeast
24371,29,woman,11.0,brown,6840.0,married,southeast
24372,43,man,15.0,white,19051.19921875,married,southeast
24373,36,woman,15.0,white,12422.391189513477,married,southeast
24374,40,man,15.0,white,58800.0,married,southeast
24375,37,woman,15.0,white,12422.391189513477,married,southeast
24376,43,man,11.0,white,3000.0,married,southeast
24377,36,woman,11.0,brown,12422.391189513477,married,southeast
24378,49,man,15.0,brown,60108.0,married,southeast
24379,52,woman,11.0,white,25080.0,married,southeast
24380,26,man,15.0,white,12422.391189513477,not_married,southeast
24381,42,man,15.0,white,4950.0,married,southeast
24382,37,woman,15.0,white,12350.0,married,southeast
24383,60,man,10.0,white,12422.391189513477,married,southeast
24384,59,woman,12.0,white,12422.391189513477,married,southeast
24385,32,man,15.0,white,735.0,not_married,southeast
24386,39,man,14.0,brown,20320.0,married,southeast
24387,39,woman,5.0,white,47040.0,married,southeast
24388,25,woman,15.0,white,23802.240234375,not_married,southeast
24389,20,woman,11.0,white,12422.391189513477,not_married,southeast
24390,60,woman,12.0,white,12422.391189513477,not_married,southeast
24391,34,woman,15.0,white,22800.0,not_married,southeast
24392,55,woman,11.0,white,7350.0,not_married,southeast
24393,22,man,14.0,white,12773.81982421875,not_married,southeast
24394,43,woman,11.0,white,9504.0,not_married,southeast
24395,20,woman,14.0,white,12422.391189513477,not_married,southeast
24396,50,man,15.0,brown,33264.0,married,southeast
24397,48,woman,11.0,white,12422.391189513477,married,southeast
24398,35,man,15.0,white,50411.51953125,married,southeast
24399,32,woman,15.0,white,12422.391189513477,married,southeast
24400,57,woman,11.0,white,11400.0,not_married,southeast
24401,57,man,15.0,white,16632.0,married,southeast
24402,45,woman,11.0,brown,12422.391189513477,married,southeast
24403,38,man,12.0,white,19051.19921875,married,southeast
24404,44,woman,5.0,white,6600.0,married,southeast
24405,22,woman,15.0,white,1764.0,not_married,southeast
24406,51,woman,11.0,black,4880.400390625,not_married,southeast
24407,52,woman,15.0,white,990.0,not_married,southeast
24408,22,woman,5.0,white,12422.391189513477,not_married,southeast
24409,21,woman,13.0,white,12422.391189513477,not_married,southeast
24410,51,man,15.0,white,224280.0,married,southeast
24411,37,woman,12.0,white,12422.391189513477,married,southeast
24412,25,man,13.0,white,28500.0,not_married,southeast
24413,22,woman,14.0,white,3672.0,not_married,southeast
24414,51,man,15.0,white,38628.0,married,southeast
24415,48,woman,11.0,white,4329.08984375,married,southeast
24416,44,man,11.0,brown,7200.0,married,southeast
24417,31,woman,8.0,brown,6000.0,married,southeast
24418,52,man,11.0,white,34848.0,married,southeast
24419,38,woman,11.0,white,460.3500061035156,married,southeast
24420,54,woman,11.0,brown,594.0,not_married,southeast
24421,42,woman,11.0,brown,588.0,not_married,southeast
24422,43,woman,5.0,brown,12422.391189513477,not_married,southeast
24423,30,man,15.0,brown,1980.0,married,southeast
24424,29,woman,11.0,white,35280.0,married,southeast
24425,20,woman,13.0,brown,8373.1201171875,not_married,southeast
24426,34,man,11.0,white,8730.0,married,southeast
24427,40,woman,11.0,white,12422.391189513477,married,southeast
24428,20,woman,10.0,white,5868.5,not_married,southeast
24429,22,man,8.0,white,6984.0,not_married,southeast
24430,45,man,13.0,black,14267.8798828125,not_married,southeast
24431,44,man,5.0,brown,4560.0,married,southeast
24432,43,woman,5.0,brown,5748.47998046875,married,southeast
24433,56,man,5.0,white,5301.0,married,southeast
24434,47,woman,11.0,brown,5356.7998046875,married,southeast
24435,34,man,11.0,white,10414.080078125,married,southeast
24436,46,woman,11.0,white,12422.391189513477,married,southeast
24437,27,man,6.0,black,4156.14013671875,married,southeast
24438,24,woman,9.0,brown,7981.2001953125,married,southeast
24439,60,woman,5.0,white,3024.0,not_married,southeast
24440,25,man,11.0,white,12422.391189513477,not_married,southeast
24441,46,man,5.0,brown,6025.7998046875,married,southeast
24442,52,woman,5.0,brown,3852.0,married,southeast
24443,55,woman,5.0,brown,12422.391189513477,not_married,southeast
24444,32,man,11.0,indigenous,33480.0,married,southeast
24445,29,woman,11.0,white,2816.320068359375,married,southeast
24446,48,man,11.0,brown,12960.0,married,southeast
24447,53,woman,8.0,brown,5229.0,married,southeast
24448,26,man,11.0,brown,12816.0,not_married,southeast
24449,23,man,11.0,brown,5690.39990234375,not_married,southeast
24450,51,man,8.0,white,15120.0,married,southeast
24451,54,woman,7.0,brown,12422.391189513477,married,southeast
24452,25,woman,11.0,white,15120.0,not_married,southeast
24453,21,man,11.0,white,7560.0,not_married,southeast
24454,31,woman,6.0,brown,3328.0,not_married,southeast
24455,41,man,11.0,brown,2394.0,married,southeast
24456,37,woman,11.0,brown,10710.0,married,southeast
24457,42,man,13.0,white,65060.8828125,not_married,southeast
24458,45,man,10.0,indigenous,4980.0,married,southeast
24459,46,woman,15.0,white,65305.44140625,married,southeast
24460,32,man,11.0,white,38930.7578125,married,southeast
24461,28,woman,12.0,brown,12422.391189513477,married,southeast
24462,43,man,5.0,white,12422.391189513477,not_married,southeast
24463,42,man,15.0,white,12422.391189513477,not_married,southeast
24464,57,woman,11.0,white,6025.7998046875,not_married,southeast
24465,37,man,11.0,white,12816.0,not_married,southeast
24466,41,man,11.0,brown,15552.0,married,southeast
24467,41,woman,11.0,brown,15552.0,married,southeast
24468,50,woman,5.0,brown,12422.391189513477,not_married,southeast
24469,22,woman,15.0,brown,2430.0,not_married,southeast
24470,51,woman,5.0,white,40320.0,married,southeast
24471,21,man,11.0,white,5832.0,married,southeast
24472,47,man,11.0,white,12422.391189513477,married,southeast
24473,43,woman,15.0,brown,25580.87890625,married,southeast
24474,34,man,15.0,brown,26700.0,married,southeast
24475,34,woman,14.0,white,12422.391189513477,married,southeast
24476,31,woman,11.0,brown,0.0,not_married,southeast
24477,60,man,11.0,brown,896.0,not_married,southeast
24478,53,man,11.0,brown,10368.0,married,southeast
24479,51,woman,5.0,brown,12422.391189513477,married,southeast
24480,53,man,11.0,white,50400.0,married,southeast
24481,51,woman,11.0,white,0.0,married,southeast
24482,23,man,15.0,white,12422.391189513477,not_married,southeast
24483,20,man,13.0,white,12422.391189513477,not_married,southeast
24484,20,man,13.0,white,12422.391189513477,not_married,southeast
24485,52,man,10.0,brown,12422.391189513477,married,southeast
24486,52,woman,15.0,black,45696.0,married,southeast
24487,23,man,11.0,black,3780.0,not_married,southeast
24488,59,woman,5.0,white,8366.400390625,married,southeast
24489,59,man,5.0,brown,20160.0,married,southeast
24490,45,woman,15.0,brown,5670.0,not_married,southeast
24491,43,woman,11.0,brown,12422.391189513477,not_married,southeast
24492,35,woman,11.0,brown,4464.0,not_married,southeast
24493,28,man,11.0,black,5040.0,not_married,southeast
24494,44,man,5.0,brown,4216.7998046875,married,southeast
24495,54,woman,11.0,brown,12422.391189513477,married,southeast
24496,36,man,11.0,white,30240.0,married,southeast
24497,30,woman,11.0,white,12422.391189513477,married,southeast
24498,58,woman,11.0,white,41760.0,not_married,southeast
24499,34,woman,15.0,white,18096.0,not_married,southeast
24500,47,man,8.0,white,6408.0,married,southeast
24501,43,woman,5.0,white,5577.599609375,married,southeast
24502,53,woman,5.0,indigenous,3585.60009765625,not_married,southeast
24503,31,woman,6.0,brown,12422.391189513477,not_married,southeast
24504,26,woman,11.0,brown,5378.400390625,not_married,southeast
24505,30,man,11.0,white,5040.0,not_married,southeast
24506,50,man,15.0,white,58560.0,married,southeast
24507,34,woman,5.0,white,39528.0,married,southeast
24508,25,man,11.0,brown,9492.0,married,southeast
24509,34,woman,5.0,brown,12422.391189513477,married,southeast
24510,45,man,8.0,brown,20160.0,not_married,southeast
24511,45,man,9.0,brown,7056.0,married,southeast
24512,40,woman,10.0,brown,12422.391189513477,married,southeast
24513,21,man,10.0,brown,12422.391189513477,not_married,southeast
24514,52,man,11.0,white,3510.0,married,southeast
24515,44,woman,15.0,brown,70200.0,married,southeast
24516,24,woman,11.0,brown,4317.2998046875,not_married,southeast
24517,26,woman,11.0,white,16212.96044921875,not_married,southeast
24518,59,woman,5.0,brown,12422.391189513477,not_married,southeast
24519,58,man,11.0,white,3990.0,married,southeast
24520,53,woman,10.0,white,12422.391189513477,married,southeast
24521,25,woman,11.0,white,12422.391189513477,not_married,southeast
24522,20,man,9.0,brown,3087.0,not_married,southeast
24523,50,woman,12.0,brown,4980.0,married,southeast
24524,52,man,14.0,white,12422.391189513477,married,southeast
24525,20,woman,12.0,brown,12422.391189513477,not_married,southeast
24526,36,woman,15.0,white,3073.60009765625,married,southeast
24527,36,man,11.0,white,12422.391189513477,married,southeast
24528,57,woman,5.0,white,12422.391189513477,not_married,southeast
24529,27,man,11.0,brown,12422.391189513477,not_married,southeast
24530,31,man,11.0,brown,12422.391189513477,not_married,southeast
24531,33,man,15.0,white,582.6599731445312,married,southeast
24532,36,woman,15.0,brown,1134.0,married,southeast
24533,36,woman,11.0,indigenous,3738.0,married,southeast
24534,36,man,8.0,black,12816.0,married,southeast
24535,29,woman,10.0,black,12422.391189513477,not_married,southeast
24536,50,woman,11.0,black,34848.0,married,southeast
24537,53,man,14.0,brown,36288.0,married,southeast
24538,20,woman,11.0,black,12422.391189513477,not_married,southeast
24539,49,man,11.0,white,40320.0,married,southeast
24540,44,woman,13.0,brown,12422.391189513477,married,southeast
24541,57,woman,5.0,white,7076.16015625,not_married,southeast
24542,38,woman,15.0,brown,25272.0,not_married,southeast
24543,37,man,9.0,white,30240.0,married,southeast
24544,37,woman,7.0,brown,6011.399993896484,married,southeast
24545,35,man,11.0,brown,37215.0,married,southeast
24546,44,woman,10.0,brown,12422.391189513477,married,southeast
24547,31,woman,5.0,brown,12422.391189513477,not_married,southeast
24548,44,woman,5.0,brown,80.10000610351562,not_married,southeast
24549,27,man,6.0,white,134.39999389648438,not_married,southeast
24550,25,man,11.0,brown,10795.6796875,not_married,southeast
24551,54,man,5.0,brown,12422.391189513477,married,southeast
24552,57,woman,12.0,brown,2604.0,married,southeast
24553,20,woman,5.0,brown,12422.391189513477,not_married,southeast
24554,32,woman,8.0,white,12422.391189513477,not_married,southeast
24555,49,man,11.0,white,25966.08203125,married,southeast
24556,47,woman,5.0,white,12422.391189513477,married,southeast
24557,34,man,5.0,brown,12422.391189513477,not_married,southeast
24558,31,woman,11.0,brown,12422.391189513477,not_married,southeast
24559,27,woman,9.0,brown,12422.391189513477,not_married,southeast
24560,55,woman,11.0,white,12422.391189513477,not_married,southeast
24561,23,man,12.0,white,7946.16015625,not_married,southeast
24562,38,woman,11.0,white,12422.391189513477,not_married,southeast
24563,34,man,15.0,white,60480.0,married,southeast
24564,36,woman,15.0,white,32040.0,married,southeast
24565,48,man,5.0,brown,3421.43994140625,married,southeast
24566,46,woman,10.0,black,8064.0,married,southeast
24567,20,woman,14.0,brown,12422.391189513477,not_married,southeast
24568,30,man,11.0,brown,4520.25,not_married,southeast
24569,25,woman,10.0,brown,3270.75,not_married,southeast
24570,25,man,9.0,brown,3432.449951171875,not_married,southeast
24571,22,woman,11.0,brown,12422.391189513477,not_married,southeast
24572,39,man,11.0,black,12422.391189513477,not_married,southeast
24573,34,man,8.0,black,6489.0,not_married,southeast
24574,22,man,11.0,black,6418.200012207031,not_married,southeast
24575,45,woman,11.0,white,6489.0,not_married,southeast
24576,40,man,11.0,brown,28080.0,not_married,southeast
24577,24,man,11.0,black,2034.0,not_married,southeast
24578,43,man,11.0,black,12816.0,not_married,southeast
24579,39,man,11.0,brown,12422.391189513477,married,southeast
24580,38,woman,5.0,brown,12422.391189513477,married,southeast
24581,41,man,13.0,brown,41760.0,married,southeast
24582,28,woman,11.0,white,12422.391189513477,married,southeast
24584,21,man,11.0,indigenous,4704.0,not_married,southeast
24585,43,woman,9.0,black,16128.0,married,southeast
24586,26,man,11.0,brown,7392.0,married,southeast
24587,57,woman,11.0,white,12422.391189513477,not_married,southeast
24588,32,woman,15.0,white,16800.0,not_married,southeast
24589,29,man,13.0,white,7433.320068359375,not_married,southeast
